name,population,households,lad_trse_rank,lad_vul_rank,lad_disability_and_caring_rank,lad_childcare_young_people_rank,lad_low_income_poverty_rank,lad_acc_rank,lad_work_access_rank,lad_education_access_rank,lad_health_access_rank,lad_amenities_access_rank,lad_trse_10pct,lad_trse_30pct,ca_trse_rank,ca_vul_rank,ca_disability_and_caring_rank,ca_childcare_young_people_rank,ca_low_income_poverty_rank,ca_acc_rank,ca_work_access_rank,ca_education_access_rank,ca_health_access_rank,ca_amenities_access_rank,ca_trse_10pct,ca_trse_30pct,eng_trse_rank,eng_vul_rank,eng_disability_and_caring_rank,eng_childcare_young_people_rank,eng_low_income_poverty_rank,eng_acc_rank,eng_work_access_rank,eng_education_access_rank,eng_health_access_rank,eng_amenities_access_rank,eng_trse_10pct,eng_trse_30pct,high_risk_pop,feature_type
E00181471,296,83,12.42,0.33,9.67,0.22,2.31,25.16,23.3,17.14,28.79,20.22,FALSE,TRUE,18.58,0.18,8.92,0.08,1.83,28.83,15.74,11.11,54.58,26.83,FALSE,TRUE,37,0.05,6.58,0.05,1.19,63.81,30.36,36.63,75.61,66.85,FALSE,FALSE,0,output_area
E00181472,263,90,51.26,57.88,84.72,16.5,70.74,68.03,66.08,47.25,77.07,74.37,FALSE,FALSE,28.25,61.71,74.3,27.45,81.73,38.69,59.27,20.56,74.44,30.85,FALSE,TRUE,47.06,50.57,64.25,18.07,76.09,70.63,61.59,42.77,86.39,69.85,FALSE,FALSE,0,output_area
E00181473,615,133,71.43,30.22,58.46,16.92,28.24,77.25,79.12,63.63,99.01,73.08,FALSE,FALSE,73.75,26.85,51.41,14.33,30.17,79.7,68.1,51.46,99.88,60.93,FALSE,FALSE,75.69,14.11,38.55,7.55,19.34,87.43,68.06,63.15,99.92,82.77,FALSE,FALSE,0,output_area
E00181474,427,180,79.87,36.25,80.62,19.38,27.31,90.4,89.84,79.96,89.47,77.82,FALSE,FALSE,53.3,43.37,69.6,30.43,40.54,62.34,87.7,55.71,87.41,32.15,FALSE,FALSE,64.61,29.71,58.43,20.57,29.37,81.28,84.77,68.61,92.56,70.74,FALSE,FALSE,0,output_area
E00181475,338,49,85.38,40.44,59.12,32.31,43.74,90.11,57.58,94.84,83.19,93.08,FALSE,FALSE,84.42,36.62,51.83,27.21,43.85,88.77,42.97,86.48,94.47,83.88,FALSE,FALSE,80.99,22.66,38.94,17.89,32.81,90.25,50.53,85.69,96.28,87.66,FALSE,FALSE,0,output_area
E00181476,366,138,33.41,46.04,35.27,58.02,46.48,46.15,80.55,37.58,62.42,40.88,FALSE,FALSE,38.08,41.06,31.69,54.89,47.06,48.45,71.14,26.78,85.88,39.11,FALSE,FALSE,54.86,27.33,21.87,44.18,36.21,75.52,70.32,46.07,91.81,74.93,FALSE,FALSE,0,output_area
E00181477,209,98,41.66,47.9,67.19,46.04,44.83,60.02,9.13,80.34,71.3,33.55,FALSE,FALSE,23.37,53.83,56.39,55.83,58.5,33.78,8.44,56.01,70.47,18.63,FALSE,TRUE,42.35,41.38,43.52,44.96,49.16,67.54,23.11,68.92,84.18,56.94,FALSE,FALSE,0,output_area
E00181478,295,121,6.8,22.93,30.48,19.85,39.24,17.43,20.04,1.86,37.56,12.86,TRUE,TRUE,3.42,31.16,20.41,30.81,51.28,9.39,14.68,1.78,32.98,8.48,TRUE,TRUE,11.37,17.68,14.12,20.97,40.62,40.16,29.43,20.83,60.07,34.04,FALSE,TRUE,295,output_area
E00181479,309,71,86.7,33.19,37.14,19.23,49.56,91.32,59.56,94.07,84.29,94.4,FALSE,FALSE,85.16,28.91,33.21,15.78,49.88,89.39,45.28,85.96,94.99,84.62,FALSE,FALSE,81.35,15.86,23.06,8.52,38.95,90.44,52.17,85.42,96.7,87.86,FALSE,FALSE,0,output_area
E00181480,344,146,17.61,22.18,42.96,17.24,29.26,33.74,42.59,66.36,21.62,45.29,FALSE,TRUE,8.35,30.15,33.48,27.98,42.61,17.05,32.21,37.95,12.3,21.88,TRUE,TRUE,20.8,16.86,23.26,18.51,31.59,50.69,43.03,52.62,41.64,62.03,FALSE,TRUE,0,output_area
E00181481,312,218,97.03,64.95,82.75,93.85,2.64,99.67,98.68,96.26,91.21,99.56,FALSE,FALSE,95.43,59.4,74.12,91.02,1.99,97.89,98.18,88.33,97.23,94.64,FALSE,FALSE,88.2,47.88,64.05,87.16,1.32,94.03,97.09,86.53,98.11,91.99,FALSE,FALSE,0,output_area
E00181482,406,146,41.01,51.44,91.43,14.35,50.61,59.37,13.33,85.65,52.28,33.46,FALSE,FALSE,22.82,56.55,81.99,25.21,63.81,33.28,10.8,65.64,48.19,18.61,FALSE,TRUE,41.82,44.69,74.02,16.05,55.3,67.19,25.55,75.65,72,56.94,FALSE,FALSE,0,output_area
E00181483,400,163,27.21,66.45,97.3,14.91,67.1,1.12,41.29,3.08,1.03,0.65,FALSE,TRUE,13.99,69.04,90.01,25.7,79.48,2.1,30.85,2.13,1.47,2.11,FALSE,TRUE,30.81,59.18,85.9,16.56,73.53,26.37,42.01,22.32,24.03,25.01,FALSE,FALSE,0,output_area
E00181484,497,220,96.64,18.83,65.52,7.74,13.79,99.63,92.17,96.18,99.91,99.63,FALSE,FALSE,89.49,27.16,55.2,16.12,24.64,93,90.75,89.32,99.9,78.08,FALSE,FALSE,83.85,14.31,42.36,8.73,14.99,91.74,87.97,86.91,99.93,86.34,FALSE,FALSE,0,output_area
E00181485,303,122,30.38,67.57,63.37,56.1,77.82,48.46,7.55,36.81,88.82,39.42,FALSE,FALSE,16.23,69.79,53.68,65.5,86.82,26.38,7.51,14.7,86.96,20.59,FALSE,TRUE,33.92,60.03,40.89,54.86,81.86,61.56,21.88,39.34,92.33,60.07,FALSE,FALSE,0,output_area
E00181486,99,65,21.9,61.51,64.86,89.93,36.63,1.49,48,3.45,1.3,0.84,FALSE,TRUE,10.52,64.54,54.73,90.03,48.9,2.2,36.82,2.28,1.59,2.4,FALSE,TRUE,24.45,53.99,41.91,85.63,37.93,26.9,46.23,22.82,24.92,25.35,FALSE,TRUE,0,output_area
E00181487,467,177,38.12,72.97,95.25,27.68,72.32,9.6,14.82,66.26,18.17,8.29,FALSE,FALSE,20.93,74.39,87.7,38.24,83.2,6.15,11.96,37.88,10.16,6.51,FALSE,TRUE,39.78,65.77,82.37,28.17,77.76,34.72,26.81,52.52,39.34,31.8,FALSE,FALSE,0,output_area
E00181488,620,246,4.1,41.75,86.95,7.46,41.75,1.21,18.55,3.91,2.98,0.56,TRUE,TRUE,1.67,47.83,77.14,15.63,54.71,2.12,13.73,2.36,2.21,2.1,TRUE,TRUE,7.5,34.65,68.08,8.39,44.5,26.42,28.55,23.21,28.77,25,TRUE,TRUE,620,output_area
E00181489,579,91,89.34,63.52,90.66,22.09,71.87,93.74,67.58,97.25,90.55,93.85,FALSE,FALSE,86.75,58.48,83.36,17.53,71.7,90.68,53.12,89.44,96.96,84.46,FALSE,FALSE,82.24,46.75,75.68,9.95,64.44,90.9,57.29,86.95,97.93,87.82,FALSE,FALSE,0,output_area
E00181490,186,57,26.37,53.12,93.48,2.7,60.95,43.06,26.28,6.8,52.47,40.17,FALSE,TRUE,13.27,57.81,84.75,7.92,73.99,23.02,19.46,3.08,49,20.75,FALSE,TRUE,29.63,46.06,77.62,3.43,67.46,58.25,33.26,25.74,72.44,60.46,FALSE,TRUE,0,output_area
E00181491,148,99,95.05,68.35,83.74,95.38,9.56,98.46,99.12,84.4,75.27,98.24,FALSE,FALSE,92.05,62.08,74.51,92.11,10.83,95.06,98.87,76.57,91.75,90.95,FALSE,FALSE,85.51,51.09,64.54,88.75,6.21,92.61,97.96,81.08,94.7,90.16,FALSE,FALSE,0,output_area
E00181492,308,124,8.46,64.29,80.88,44.07,65.71,20.88,52.64,5.49,13.19,53.85,TRUE,TRUE,15.41,58.89,72.16,41.02,66.92,25.55,38.2,4.28,24.21,47.16,FALSE,TRUE,32.94,47.29,61.56,30.72,58.95,60.82,47.2,28.63,51.96,78.67,FALSE,FALSE,0,output_area
E00181493,266,99,50.22,89.12,78.46,86.7,86.48,28.24,7.58,1.87,33.3,55.6,FALSE,FALSE,54.06,87.47,69.24,83.81,87.27,31.74,7.81,1.35,64.82,48.87,FALSE,FALSE,65.07,81.55,58.02,76.24,82.39,66.01,22.3,18.56,81.31,79.35,FALSE,FALSE,0,output_area
E00181494,481,127,60.99,8.02,37.25,2.2,8.24,68.68,91.1,57.69,67.69,78.57,FALSE,FALSE,63.85,8.22,33.28,1.57,9.59,71.16,87.22,41.81,88.24,65.6,FALSE,FALSE,70.56,2.95,23.11,0.65,5.35,84.63,84.26,55.24,93.01,83.78,FALSE,FALSE,0,output_area
E00181495,120,54,97.02,36.07,86.86,25.82,12.58,99.91,99.07,99.44,99.63,99.44,FALSE,FALSE,90.72,43.12,77.11,36.23,22.53,94.01,98.78,96.9,99.24,75.71,FALSE,FALSE,84.6,29.45,68.05,26.2,13.44,92.13,97.82,91.59,99.48,85.86,FALSE,FALSE,0,output_area
E00181496,152,44,72.97,19.67,47.8,12.2,22.75,78.79,49.23,99.45,89.23,68.57,FALSE,FALSE,75.05,18.82,41.42,10.24,24.14,80.87,34.76,93.35,96.59,58.07,FALSE,FALSE,76.31,8.64,29.7,4.82,14.69,87.76,44.8,89.16,97.71,82.08,FALSE,FALSE,0,output_area
E00181497,507,206,46.48,87.69,95.49,54.07,90.77,3.3,1.76,3.74,0.55,11.76,FALSE,FALSE,49.17,85.91,89.76,51.96,91.14,6.01,2.11,3.22,4.41,19.77,FALSE,FALSE,62.03,79.79,85.64,41.09,86.79,34.61,12.09,26.37,33.34,58.89,FALSE,FALSE,0,output_area
E00181498,116,48,91.61,46.32,88.07,32.99,27.87,97.3,87.23,94.13,84.16,97.3,FALSE,FALSE,72.46,52.4,78.86,44.21,41.26,78.57,84.8,85.19,81.91,54.71,FALSE,FALSE,74.95,39.79,70.04,33.7,30.12,87.02,82.03,85.06,89.77,81.19,FALSE,FALSE,0,output_area
E00181499,137,55,95.71,24.07,17.03,56.37,4.18,98.9,93.08,94.62,79.01,99.01,FALSE,FALSE,92.56,22.67,16.06,53.32,4.74,95.49,90.01,86.26,92.93,92.72,FALSE,FALSE,85.9,11.07,11.16,42.47,2.89,92.82,87.04,85.55,95.37,90.95,FALSE,FALSE,0,output_area
E00181500,217,45,83.19,34.73,28.35,41.54,40.55,88.24,53.08,91.21,80.55,91.87,FALSE,FALSE,82.65,30.94,25.8,37.72,41.3,87.3,38.72,83.58,93.5,81.95,FALSE,FALSE,80.04,17.56,17.56,27.6,30.22,89.75,47.58,84.42,95.73,87.23,FALSE,FALSE,0,output_area
E00181501,313,152,73.3,49.45,47.36,67.58,37.14,79.01,95.27,59.89,70.88,88.68,FALSE,FALSE,75.49,43.8,40.52,64.86,38.08,81.23,93.08,46.21,89.83,77.19,FALSE,FALSE,76.5,30.22,29.01,53.96,26.68,87.87,90.79,58.99,93.66,86.12,FALSE,FALSE,0,output_area
E00181502,484,124,69.45,14.73,40.33,2.42,20.99,75.49,44.07,97.8,85.6,63.96,FALSE,FALSE,71.77,13.36,35.39,1.77,22.06,78.03,30.25,89.85,95.36,55.4,FALSE,FALSE,74.54,5.39,24.65,0.73,13.08,86.81,41.56,87.11,96.91,81.39,FALSE,FALSE,0,output_area
E00181503,296,115,91.71,94.41,89.75,59.93,97.02,58.71,15.94,84.25,41.01,36.81,FALSE,FALSE,72.64,92.36,80.33,69.17,98.39,32.96,12.42,63.14,34.92,19.72,FALSE,FALSE,75.02,87.07,71.92,58.9,96.62,66.96,27.3,74.11,63.06,58.8,FALSE,FALSE,0,output_area
E00181504,129,51,11.93,14.54,55.36,5.59,12.21,27.12,13.42,8.76,43.9,19.11,FALSE,TRUE,5.8,20.75,44.96,12.97,22.15,13.61,10.85,3.73,37.17,12.19,TRUE,TRUE,16.06,9.79,32.92,6.55,13.14,45.8,25.62,27.6,65.04,40.11,FALSE,TRUE,129,output_area
E00181563,120,49,76.86,12.37,44.67,0.11,6.41,78.24,48.34,33.1,94.96,80.76,FALSE,FALSE,88.23,10.93,43.93,0.01,3.78,91.96,63.38,58.23,80.58,94.12,FALSE,FALSE,83.18,4.2,31.88,0.01,2.35,91.4,64.59,70.65,89.23,91.68,FALSE,FALSE,0,output_area
E00181564,299,156,82.47,11.11,11.45,28.75,8.48,83.39,49.03,39.63,98.17,84.54,FALSE,FALSE,90.82,9.56,10.26,30.76,5.58,94.09,64.34,62.32,85.3,95.27,FALSE,FALSE,84.68,3.56,7.49,20.91,3.27,92.18,65.27,73.52,91.53,92.3,FALSE,FALSE,0,output_area
E00181565,103,53,97.59,25.43,36.08,34.94,25.09,98.28,44.56,93.36,99.77,98.05,FALSE,FALSE,96.42,24.4,34.33,36.52,16.7,98.62,60.13,97.69,92.76,98.41,FALSE,FALSE,89.2,12.24,23.92,26.51,9.55,94.54,62.15,92.71,95.28,94.11,FALSE,FALSE,0,output_area
E00181566,391,180,95.76,40.21,62.77,49.94,11.91,96.79,30.24,93.7,99.66,94.62,FALSE,FALSE,95.42,38.86,62.31,52.68,7.58,97.88,46.61,97.98,92.1,97.52,FALSE,FALSE,88.2,25.14,50.17,41.86,4.24,94.02,52.95,93.01,94.88,93.58,FALSE,FALSE,0,output_area
E00181567,113,55,87.63,74.11,83.73,86.03,26.92,88.43,28.98,80.3,97.71,89.23,FALSE,FALSE,93.05,69.76,86.2,91.03,17.81,95.88,44.9,91.36,84.83,96.48,FALSE,FALSE,86.22,60.01,80.01,87.16,10.41,92.99,51.95,87.92,91.26,93.02,FALSE,FALSE,0,output_area
E00181568,390,199,87.06,98.28,99.77,97.14,64.72,87.86,58.65,77.21,71.59,95.88,FALSE,FALSE,92.68,96.55,99.87,98.55,52.01,95.62,71.66,89.56,60.73,97.83,FALSE,FALSE,85.96,92.72,99.93,99.39,41.39,92.85,70.73,87,79.18,93.72,FALSE,FALSE,0,output_area
E00181569,337,181,77.66,78.69,86.03,86.14,38.37,78.92,80.53,35.62,50.74,89.58,FALSE,FALSE,88.59,75.52,88.82,91.1,29.72,92.27,85.51,59.7,46.45,96.58,FALSE,FALSE,83.38,66.87,83.97,87.37,18.95,91.5,82.84,71.77,71,93.08,FALSE,FALSE,0,output_area
E00181570,498,158,97.43,9.89,14.63,13.96,12.33,99.86,78.73,97.29,98.24,100,FALSE,FALSE,97.02,25.23,38.01,26,28.39,99.01,87.36,96.19,94.71,98.51,FALSE,FALSE,90.01,12.79,26.88,16.81,17.96,94.95,84.44,90.9,96.46,94.16,FALSE,FALSE,0,output_area
E00181571,248,142,96.48,52.57,65.18,96.75,5.56,99.19,74.25,91.33,95.93,99.73,FALSE,FALSE,96.31,71.33,87.31,92.52,17.59,98.56,84.62,93.33,89.79,98.25,FALSE,FALSE,89.1,61.98,81.78,89.34,10.21,94.49,81.85,89.15,93.65,94.01,FALSE,FALSE,0,output_area
E00181572,328,251,97.56,44.72,54.34,97.7,1.76,100,73.98,95.53,99.59,99.86,FALSE,FALSE,97.03,66.13,81.69,93.04,8.78,99.03,84.31,95.52,96.99,98.47,FALSE,FALSE,90.06,55.66,73.68,90.31,4.94,94.98,81.56,90.55,97.95,94.14,FALSE,FALSE,0,output_area
E00181574,500,148,23.94,31.73,62.66,23.94,21.99,28.75,30.36,42.73,16.27,62.54,FALSE,TRUE,39.52,31.3,62.29,27.07,14.54,49.79,46.63,64.16,18.8,86.08,FALSE,FALSE,55.78,17.8,50.16,17.73,8.15,76.09,52.96,74.73,47.14,88.28,FALSE,FALSE,0,output_area
E00181575,321,100,92.33,20.05,40.55,8.93,35.51,92.78,99.31,76.17,92.9,83.73,FALSE,FALSE,94.35,19.07,38.94,11.29,26.54,96.91,99.58,89.19,77.26,95.14,FALSE,FALSE,87.18,8.77,27.63,5.46,16.5,93.49,99.15,86.88,87.79,92.22,FALSE,FALSE,0,output_area
E00181576,266,107,79.04,67.93,94.5,43.76,57.27,80.18,82.47,56.7,87.97,77.09,FALSE,FALSE,89.18,64.78,97.77,44.39,45.19,92.73,86.65,74.82,72.89,93.06,FALSE,FALSE,83.7,54.26,97.93,33.85,34.25,91.66,83.83,80.14,85.5,91.12,FALSE,FALSE,0,output_area
E00181577,196,86,98.05,21.08,20.85,42.96,12.83,98.74,92.21,95.42,99.08,92.67,FALSE,FALSE,96.59,19.9,19.4,43.51,8.03,98.71,93.3,98.54,89.5,97.08,FALSE,FALSE,89.42,9.22,13.31,33.08,4.52,94.65,91.07,94.16,93.55,93.36,FALSE,FALSE,0,output_area
E00181578,273,161,85.91,18.02,22.22,76.42,2.17,90.65,24.12,74.53,99.05,84.69,FALSE,FALSE,89.34,41.14,49.97,70.1,9.6,92.88,43.85,76.85,96.02,91.52,FALSE,FALSE,83.76,27.45,37.27,59.97,5.36,91.7,51.18,81.21,97.28,90.45,FALSE,FALSE,0,output_area
E00181579,574,208,70.33,27.51,28.32,76.56,18.29,79.81,62.74,47.15,80.49,81.57,FALSE,FALSE,71.78,51.95,59.94,70.17,36.69,78.04,74.86,41.28,68.98,90.49,FALSE,FALSE,74.54,39.28,47.21,60.05,25.34,86.81,73.09,54.88,83.42,89.94,FALSE,FALSE,0,output_area
E00181580,574,246,65.72,36.99,42.55,83.2,16.12,76.69,59.08,50.41,73.71,70.33,FALSE,FALSE,66.29,60.28,74.35,76.47,34.37,73.24,72.51,42.52,64.97,85.59,FALSE,FALSE,71.85,48.83,64.32,67.01,23.26,85.35,71.38,55.71,81.37,88.13,FALSE,FALSE,0,output_area
E00181581,288,165,94.58,47.02,74.93,86.99,8.67,97.7,47.02,96.48,99.46,97.83,FALSE,FALSE,95.58,68.22,91.23,80.46,23.6,98,62.08,95.87,96.8,96.87,FALSE,FALSE,88.34,58.1,87.85,71.78,14.22,94.1,63.56,90.74,97.87,93.2,FALSE,FALSE,0,output_area
E00181582,213,128,96.34,23.58,8.67,97.15,8.54,99.05,63.96,94.99,99.32,98.92,FALSE,FALSE,96.29,47.91,25.34,92.69,23.57,98.55,76.08,95.2,96.33,97.65,FALSE,FALSE,89.08,34.74,17.31,89.67,14.2,94.47,74.03,90.31,97.45,93.64,FALSE,FALSE,0,output_area
E00181583,269,101,94.72,28.73,45.39,56.91,18.02,97.83,57.32,94.85,98.1,98.24,FALSE,FALSE,95.59,53.37,76.44,54.81,36.57,98.01,70.92,95.18,93.62,97.14,FALSE,FALSE,88.36,40.8,66.91,44.1,25.25,94.11,70.13,90.3,95.81,93.39,FALSE,FALSE,0,output_area
E00181584,338,152,95.93,18.56,42.14,18.56,13.14,98.64,49.59,98.24,100,97.7,FALSE,FALSE,95.96,41.93,74.06,31.35,30.26,98.3,65.31,97.71,98.08,96.62,FALSE,FALSE,88.77,28.27,63.95,21.37,19.42,94.32,65.88,92.74,98.75,93.09,FALSE,FALSE,0,output_area
E00181586,266,161,99.66,93.01,93.13,95.88,53.04,100,89.81,98.85,93.93,100,FALSE,FALSE,97.78,92.4,97.28,98.05,42.36,99.44,91.98,99.45,78.81,99.42,FALSE,FALSE,91.14,87.12,97.25,98.96,31.34,95.53,89.41,96.6,88.49,95.14,FALSE,FALSE,0,output_area
E00181587,561,222,94.73,44.79,52.12,52.81,39.63,95.42,48.45,83.85,94.04,97.94,FALSE,FALSE,95.05,41.85,51.42,56.87,30.54,97.55,63.46,93.21,78.95,98.38,FALSE,FALSE,87.78,28.17,38.56,46.12,19.79,93.8,64.64,89.06,88.54,94.09,FALSE,FALSE,0,output_area
E00181589,365,96,96.45,30.7,42.15,49.48,6.07,97.48,61.17,87.63,99.31,95.99,FALSE,FALSE,95.76,30.18,41.27,52.39,3.6,98.15,73.1,94.74,90.4,97.86,FALSE,FALSE,88.5,16.89,29.61,41.57,2.24,94.18,71.83,90.02,93.97,93.73,FALSE,FALSE,0,output_area
E00181590,336,175,84.31,42.73,38.03,76.29,4.35,85.22,65.86,43.87,77.43,95.65,FALSE,FALSE,91.7,40.08,35.67,81.35,2.63,94.82,75.89,65.36,64.48,97.78,FALSE,FALSE,85.25,26.36,24.89,72.95,1.74,92.48,73.86,75.41,81.11,93.7,FALSE,FALSE,0,output_area
E00181591,325,154,74.11,80.64,85.45,90.72,39.98,75.72,36.66,37.23,48.8,91.52,FALSE,FALSE,86.62,78.23,87.99,94.72,30.69,90.58,52.21,60.57,44.69,96.9,FALSE,FALSE,82.17,70.26,82.78,93.69,19.93,90.87,56.65,72.43,69.85,93.22,FALSE,FALSE,0,output_area
E00181592,128,64,95.65,91.52,95.19,98.63,45.93,96.68,59.45,93.47,93.81,96.45,FALSE,FALSE,95.36,90.62,98.01,99.05,36.45,97.84,71.99,97.7,78.51,97.98,FALSE,FALSE,88.16,84.91,98.27,99.62,25.15,94,70.95,92.72,88.37,93.83,FALSE,FALSE,0,output_area
E00181593,178,116,97.71,91.41,98.74,98.05,44.22,98.4,78.47,95.07,95.19,98.17,FALSE,FALSE,96.48,90.49,99.4,98.94,34.55,98.64,83.82,98.43,80.72,98.54,FALSE,FALSE,89.28,84.72,99.7,99.57,23.41,94.58,81.13,93.77,89.27,94.19,FALSE,FALSE,0,output_area
E00181594,145,111,94.39,47.88,32.99,87.17,0.34,94.96,62.08,92.44,92.44,94.85,FALSE,FALSE,94.95,43.99,30.95,92.19,0.28,97.46,73.52,97.42,76.87,97.55,FALSE,FALSE,87.72,30.48,21.29,88.82,0.19,93.77,72.12,92.26,87.63,93.58,FALSE,FALSE,0,output_area
E00181595,294,171,97.14,69.87,80.87,84.99,19.47,97.94,64.49,93.93,98.51,96.33,FALSE,FALSE,96.04,66.08,83.62,90.16,12.28,98.37,75.13,98.06,87.02,97.94,FALSE,FALSE,88.85,55.62,75.94,85.93,6.99,94.36,73.28,93.15,92.35,93.81,FALSE,FALSE,0,output_area
E00181596,193,122,93.59,90.49,98.63,98.51,42.84,94.16,81.67,83.73,66.09,99.2,FALSE,FALSE,94.76,89.74,99.38,99.03,32.71,97.3,85.99,93.13,57.22,98.81,FALSE,FALSE,87.58,83.91,99.69,99.61,21.78,93.7,83.24,89.02,77.16,94.46,FALSE,FALSE,0,output_area
E00181597,448,223,87.17,92.33,97.14,96.91,47.77,87.97,82.13,73.31,79.27,90.26,FALSE,FALSE,92.69,91.48,98.72,98.46,38.14,95.63,86.37,87.2,66.03,96.67,FALSE,FALSE,85.97,86.03,99.18,99.33,26.76,92.85,83.59,86.05,81.89,93.12,FALSE,FALSE,0,output_area
E00181598,208,78,80.53,17.98,42.73,11.11,22.57,81.67,49.71,88.32,73.88,81.9,FALSE,FALSE,90.01,17.35,42.25,13.71,14.87,93.43,65.05,94.93,62.18,94.51,FALSE,FALSE,84.17,7.6,30.53,7.07,8.3,91.91,65.74,90.13,80.01,91.88,FALSE,FALSE,0,output_area
E00181599,228,146,98.74,92.44,93.81,95.99,50.4,99.43,93.93,94.5,89,99.54,FALSE,FALSE,96.98,91.61,97.45,98.06,40.21,98.99,94.45,98.18,73.98,98.99,FALSE,FALSE,89.96,86.14,97.45,98.97,29.05,94.93,92.4,93.37,86.16,94.65,FALSE,FALSE,0,output_area
E00181600,280,137,93.24,94.16,98.97,97.82,52.69,93.81,88.09,76.29,82.47,96.79,FALSE,FALSE,94.64,93.39,99.5,98.84,42.15,97.18,90.82,89.21,69.02,98.07,FALSE,FALSE,87.43,88.48,99.77,99.53,31.13,93.62,88.01,86.89,83.43,93.88,FALSE,FALSE,0,output_area
E00181601,153,93,46.74,32.53,34.71,59.56,5.27,49.71,66.44,93.81,32.76,53.04,FALSE,FALSE,65.96,32.13,33.24,63.89,3.16,72.96,76.09,98.04,29.07,79.89,FALSE,FALSE,71.72,18.5,23.09,53,1.94,85.27,74.04,93.11,56.32,86.74,FALSE,FALSE,0,output_area
E00181602,583,82,35.74,20.39,50.17,7.56,24.51,39.63,75.83,67.12,24.97,63.8,FALSE,FALSE,56.25,19.48,49.05,9.97,16.02,65.01,82.21,82.9,24.39,86.78,FALSE,FALSE,66.39,8.98,36.47,4.64,9.07,82.3,79.47,84.06,52.14,88.53,FALSE,FALSE,0,output_area
E00181603,198,112,82.7,84.42,91.18,87.63,44.79,83.62,39.86,76.63,62.89,92.55,FALSE,FALSE,90.87,83.3,95.03,92.8,35.27,94.13,55.48,89.27,54.97,97.07,FALSE,FALSE,84.71,76.54,93.73,89.85,23.99,92.19,58.84,86.9,75.8,93.35,FALSE,FALSE,0,output_area
E00181604,313,172,88.89,98.74,99.66,99.89,65.64,80.41,69.19,42.27,49.6,93.01,FALSE,FALSE,93.43,96.85,99.86,99.84,52.68,92.77,77.67,63.96,45.65,97.2,FALSE,FALSE,86.5,93.14,99.93,99.92,42.01,91.68,75.32,74.58,70.49,93.4,FALSE,FALSE,0,output_area
E00181605,294,119,53.15,49.37,55.9,20.85,78.24,55.78,42.5,31.5,41.35,63.12,FALSE,FALSE,71.2,45.14,56.65,22.84,64.01,77.55,58.36,57.43,38.66,86.24,FALSE,FALSE,74.28,31.66,43.74,14.23,55.45,86.67,60.98,70.04,66.04,88.32,FALSE,FALSE,0,output_area
E00181606,241,130,65.18,60.03,83.47,91.46,14.36,76.29,98.92,47.43,66.26,61.52,FALSE,FALSE,66.06,76.49,93.89,86.49,31.42,73.04,99.2,41.37,59.58,79.18,FALSE,FALSE,71.75,68.08,91.74,80.17,20.56,85.29,98.62,54.97,78.46,86.59,FALSE,FALSE,0,output_area
E00181607,144,80,72.28,11.23,26,17.98,8.59,73.88,98.05,99.54,47.42,57.85,FALSE,FALSE,85.4,9.65,23.98,20.24,5.68,89.58,98.54,99.75,43.49,82.91,FALSE,FALSE,81.5,3.61,16.41,12.12,3.33,90.52,97.52,97.54,69.07,87.43,FALSE,FALSE,0,output_area
E00181608,421,211,99.2,91.29,97.02,97.02,44.67,99.66,86.08,95.3,92.1,99.66,FALSE,FALSE,97.14,90.41,98.7,98.51,35.24,99.11,88.92,98.52,76.73,99.2,FALSE,FALSE,90.22,84.59,99.12,99.35,23.96,95.06,86.04,94.02,87.57,94.88,FALSE,FALSE,0,output_area
E00181609,277,143,73.77,70.68,81.56,76.4,40.44,75.49,79.73,90.15,46.96,73.54,FALSE,FALSE,86.43,66.7,84.26,81.43,31.04,90.42,84.56,96.3,43.04,91.59,FALSE,FALSE,82.08,56.29,76.97,73,20.22,90.82,81.82,91.1,68.76,90.48,FALSE,FALSE,0,output_area
E00181610,149,82,88.66,89.92,92.44,91.64,50.74,89.46,82.02,83.62,80.87,89.81,FALSE,FALSE,93.34,89.29,96.31,95.74,40.45,96.13,86.32,93.12,67.41,96.6,FALSE,FALSE,86.41,83.48,95.68,95.31,29.29,93.09,83.54,88.99,82.59,93.08,FALSE,FALSE,0,output_area
E00181611,350,131,7.9,56.13,75.26,26.92,67.93,11,10.65,5.15,12.26,23.14,TRUE,TRUE,11.31,51.9,77.05,29.65,54.9,20.54,17.54,11.7,14.88,45.66,FALSE,TRUE,25.97,39.24,67.95,19.85,44.69,55.27,31.64,36.98,44.17,78.09,FALSE,TRUE,0,output_area
E00181612,624,133,25.09,28.06,54.75,5.96,42.96,29.44,70.33,61.74,15.23,57.39,FALSE,TRUE,41.66,27.56,54.58,7.52,32.97,51.78,78.5,79.2,17.91,82.61,FALSE,FALSE,57.17,14.64,41.74,3.25,22.04,76.93,76.07,82.39,46.65,87.36,FALSE,FALSE,0,output_area
E00181613,284,178,95.88,98.4,96.91,97.25,65.86,96.91,77.78,82.82,98.63,94.73,FALSE,FALSE,95.51,96.6,98.66,98.58,52.96,97.95,83.59,92.88,87.06,97.54,FALSE,FALSE,88.29,92.78,99.1,99.4,42.37,94.07,80.94,88.85,92.37,93.58,FALSE,FALSE,0,output_area
